,beta,bookValuePerShare,currentRatio,dividendYield,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,interestCoverage,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Sector_Communication Services,Sector_Consumer Discretionary,Sector_Consumer Staples,Sector_Energy,Sector_Financials,Sector_Health Care,Sector_Industrials,Sector_Information Technology,Sector_Materials,Sector_Real Estate,Sector_Utilities
EXR,0.22691,5.60101,0.0,3.44,1.0391299999999999,0.0,3.31569,70.69544,71.13925,4.21814,213.8704,13511.04,125.7558,33.99797,34.78557,45.83494,47.596779999999995,5.68719,19.94717,31.571109999999997,30.382252,10.13578,0.0,5.48081,17.88273,6.01645,0.0,6.68692,0.0,129069911.0,0.0,0.0,64.91986,213.8704,826880.0,826880.0,18881520.0,0,0,0,0,0,0,0,0,0,1,0
XOM,1.32756,1.7450599999999998,0.9257200000000001,8.16,0.0,0.0,1.50573,35.04973,29.98312,0.0,25.84206,180291.9,4225.309,0.0,2.94496,0.0,1.45331,1.00055,6.720039999999999,28.31849,0.0,0.84305,0.58249,1.74406,3.4610800000000004,2.16945,0.0,0.0,0.0,4228233288.0,0.0,0.0,27.08363,38.580220000000004,19071578.0,19071580.0,469434830.0,0,0,0,1,0,0,0,0,0,0,0
FFIV,1.02211,9.35622,1.3183,0.0,0.0,0.0,5.32482,81.81918,83.37178,0.0,17.35764,8246.747,60.95194,11.97973,13.953570000000001,15.022839999999999,17.55369,3.82818,19.83278,25.31729,0.0,3.54486,1.29549,8.37648,17.18594,11.98892,0.0,5.040080000000001,0.0,61173109.0,0.0,0.0,15.435210000000001,18.25253,649487.0,649490.0,17721370.0,0,0,0,0,0,0,0,1,0,0,0
FB,1.21655,22.3848,6.02494,0.0,32.835809999999995,97.66131,7.83799,79.50981999999999,81.46039,0.0,0.38389,743996.8,2387.731,27.7091,31.29407,31.909879999999998,37.120470000000005,6.7390300000000005,25.04281,33.31977,1.0147389999999998,9.8991,0.0,18.325110000000002,23.61339,20.24009,5.35604,20.05303,0.0,2404282110.0,0.0,0.0,0.42554,0.42735,27371305.0,27371310.0,548965530.0,1,0,0,0,0,0,0,0,0,0,0
FAST,1.1804,7.482819999999999,4.12847,2.07,10.12952,15.41111,1.45056,44.5063,46.23825,137.5217,14.55264,27671.73,571.6625,15.831679999999999,15.0705,20.94102,20.03073,9.942169999999999,28.002159999999996,33.25612,3.283089,5.00212,1.9084400000000001,21.26352,31.53952,24.95211,10.38771,6.60808,0.0,573626327.0,0.0,0.0,12.70389,14.55264,2856602.0,2856600.0,83903200.0,0,0,0,0,0,0,1,0,0,0,0
FRT,0.8871700000000001,7.49308,0.0,5.14,7.09381,0.0,3.57643,61.97178,65.87515,0.9780200000000001,186.2572,6236.416,74.98489000000001,6.16194,32.16919,27.40499,45.89456,2.74194,11.96134,23.053720000000002,3.249836,7.07976,0.0,3.9985699999999995,11.89811,4.390219999999999,0.0,0.0,0.0,75638759.0,0.0,0.0,62.75721,186.2572,554412.0,554410.0,16513380.0,0,0,0,0,0,0,0,0,0,1,0
FDX,1.41064,5.63938,1.58382,1.26,306.5442,81.51131,4.8958900000000005,70.79733,70.20674,5.21264,119.9891,54139.15,241.7466,0.0,1.8579299999999999,2.7364900000000003,3.49192,2.95875,11.04655,42.20683,0.137686,0.78217,1.52852,2.01032,7.12304,2.36869,0.0,0.0,0.0,261997423.0,0.0,0.0,54.600719999999995,120.2678,4426173.0,4426170.0,65489300.0,0,0,0,0,0,0,1,0,0,0,0
FIS,0.7388,33.37473,0.70975,0.97,0.0,0.0,0.0918,30.92505,34.77548,2.75,30.328490000000002,89390.2,615.4199,0.94531,0.36054,1.5530000000000002,3.4169099999999997,1.81797,24.955389999999998,1571.569,0.0,7.324660000000001,0.0,0.07619,0.10165,0.08887,0.0,44.94062,0.0,619603482.0,0.0,0.0,28.75212,40.511390000000006,3598012.0,3598010.0,73248200.0,0,0,0,0,0,0,0,1,0,0,0
FITB,1.75302,9.54218,0.0,5.21,0.0,0.0,1.93954,0.0,0.0,0.0,73.10051,14757.63,710.1193,10.54054,19.06191,0.0,24.19012,0.7175699999999999,7.65437,10.68295,0.0,1.8458599999999998,0.0,0.82,7.11192,0.0,0.0,5.81617,0.0,712241022.0,0.0,0.0,0.0,77.67629000000001,4383918.0,4383920.0,159715010.0,0,0,0,0,1,0,0,0,0,0,0
FE,0.28809,0.0,0.78066,5.39,0.0,0.0,0.99931,0.0,67.09446,2.1102,307.7558,15678.35,540.3315,12.172880000000001,4.959969999999999,20.4203,11.465910000000001,2.19493,8.73446,28.959979999999998,0.0,1.44275,0.0,1.2943200000000001,7.532489999999999,1.40438,0.0,0.0,0.0,542110386.0,0.0,0.0,75.63945,310.4998,7321989.0,7321990.0,198145840.0,0,0,0,0,0,0,0,0,0,0,1
FRC,1.1763,11.07133,0.0,0.69,6.4644,13.27551,5.29522,0.0,0.0,0.0,16.76642,19883.07,170.8112,27.80602,26.914990000000003,34.480940000000004,33.36182,2.10799,25.940820000000002,21.8159,3.374776,5.59416,0.0,0.81762,10.223230000000001,0.0,0.0,12.11552,0.0,171287610.0,0.0,0.0,0.0,16.76642,544817.0,544820.0,19310670.0,0,0,0,0,1,0,0,0,0,0,0
FISV,0.8289700000000001,47.89182,1.04308,0.0,0.0,0.0,1.25728,44.58874,46.10259,0.9711,68.12209,68424.84,555.7298,0.5483399999999999,5.75415,4.7619,11.76511,2.1657,21.33609,81.27068,0.0,4.74942,0.0,1.714,4.91664,2.1754,0.0,141.0407,0.0,669649953.0,0.0,0.0,39.65555,69.25878,5060094.0,5060090.0,96687770.0,0,0,0,0,0,0,0,1,0,0,0
FLT,1.48396,8.76902,0.95509,0.0,0.0,0.0,8.59906,0.0,27.23442,0.0,107.9567,20629.71,82.39996,30.1798,29.88359,40.524159999999995,41.45212,6.954210000000001,20.04102,28.54265,0.0,8.03911,0.0,6.7857,22.52232,10.78105,0.0,1.35237,0.0,84051940.0,0.0,0.0,59.98916,149.9322,977577.0,977580.0,16102690.0,0,0,0,0,0,0,0,1,0,0,0
FLIR,1.53915,3.84125,2.0342,1.78,0.0,38.27061,1.04792,52.32202,49.32269,17.73065,36.74328,5000.992,129.8726,12.70853,7.416530000000001,20.70682,13.56127,2.85622,20.632939999999998,36.39591,0.0,2.64151,1.29014,4.38652,7.66736,5.23843,6.8951899999999995,4.59285,0.0,131121965.0,0.0,0.0,32.59875,48.3652,2254945.0,2254940.0,34379570.0,0,0,0,0,0,0,0,1,0,0,0
FLS,1.85972,0.0,2.23245,2.56,0.0,0.0,1.11017,32.11073,32.531859999999995,11.99111,82.25075,4072.698,129.8412,1.16621,3.96706,4.6367199999999995,7.3434800000000005,2.44513,16.073220000000003,28.18487,0.0,1.04855,1.60381,3.21786,8.6324,4.176880000000001,3.4107800000000004,1.6864599999999998,0.0,130159720.0,0.0,0.0,44.88382,82.79557,1044517.0,1044520.0,29132870.0,0,0,0,0,0,0,1,0,0,0,0
FMC,1.21036,11.3044,1.59835,1.61,0.0,2.68188,4.2093300000000005,45.24366,44.89159,7.29975,107.2745,14122.73,128.6494,16.947979999999998,11.93441,23.188779999999998,18.005589999999998,5.00416,20.009539999999998,25.89486,0.0,3.05892,1.1739899999999999,5.56055,19.69637,7.95944,0.0,4.4264,0.0,129566361.0,0.0,0.0,55.34514,125.2002,744917.0,744920.0,14726310.0,0,0,0,0,0,0,0,0,1,0,0
F,1.3568200000000001,6.04329,1.33769,0.0,0.0,658.7039,0.0,0.0,4.43035,0.0,388.9372,27274.61,3828.837,5.77151,0.0,0.0,0.0,0.92753,5.767519999999999,0.0,0.0,0.20917,1.2275399999999999,0.0,0.0,0.0,0.0,0.0,0.0,3907536920.0,0.0,0.0,85.02802,568.4856,59682161.0,59682160.0,1722487610.0,0,1,0,0,0,0,0,0,0,0,0
FTNT,0.88705,13.64591,1.37025,0.0,2.95307,63.780440000000006,2.37871,78.05037,77.55596,0.0,0.0,20902.17,135.0569,18.21284,17.37247,18.96019,18.81239,38.422670000000004,43.9953,54.29834,18.387082,8.87829,1.29208,12.208960000000001,49.09375,21.55809,6.690930000000001,20.412229999999997,0.0,161831584.0,0.0,0.0,0.0,0.0,1591064.0,1591060.0,33689150.0,0,0,0,0,0,0,0,1,0,0,0
FTV,1.22812,7.6614,1.13002,0.38,0.0,0.0,1.4395,51.82663,51.12143,4.42361,63.36727,24768.01,317.0907,8.29302,7.81716,12.16268,12.43581,3.34845,25.79195,51.0455,0.0,3.4654599999999998,0.8990100000000001,3.3683199999999998,6.7981300000000005,4.06574,0.0,17.65355,0.0,337071495.0,0.0,0.0,43.4238,76.87315,3254932.0,3254930.0,50468250.0,0,0,0,0,0,0,1,0,0,0,0
FBHS,1.8089099999999998,4.00548,2.0542599999999998,1.12,8.15775,0.0,3.09435,35.099579999999996,35.672740000000005,8.86036,91.22999,11829.64,137.4504,8.59137,7.65592,12.5745,12.06202,4.80175,20.00616,27.67302,3.392237,2.07247,1.28568,6.89508,18.08836,8.71803,0.0,1.26672,0.0,138148321.0,0.0,0.0,47.69378,91.22999,1044319.0,1044320.0,23539180.0,0,0,0,0,0,0,1,0,0,0,0
FOXA,0.0,0.0,3.9276,1.8,0.0,0.0,1.61199,50.90984,36.543929999999996,0.0,78.72003000000001,15496.76,494.8336,5.99669,8.63204,4.96278,14.98821,1.53119,11.73997,15.856179999999998,0.0,1.25959,3.4784900000000003,5.14797,9.969560000000001,5.7221400000000004,0.0,8.02529,0.0,343678951.0,0.0,0.0,43.27415,78.72003000000001,6138103.0,6138100.0,98496720.0,1,0,0,0,0,0,0,0,0,0,0
FOX,0.0,0.0,3.9276,1.79,0.0,0.0,1.61199,50.90984,36.543929999999996,0.0,78.72003000000001,15496.76,494.8336,5.99669,8.63204,4.96278,14.98821,1.53119,11.73997,15.856179999999998,0.0,1.25959,3.4784900000000003,5.14797,9.969560000000001,5.7221400000000004,0.0,8.02529,0.0,261078355.0,0.0,0.0,43.27415,78.72003000000001,1303620.0,6138100.0,98496720.0,1,0,0,0,0,0,0,0,0,0,0
BEN,1.26797,1.30279,0.0,4.95,0.0,20.41415,2.0495400000000004,0.0,0.0,0.0,6.89328,10798.77,268.2914,21.35342,17.98909,21.35342,25.85503,1.06771,10.108369999999999,10.63653,0.0,2.0028900000000003,0.0,6.44874,10.12824,8.5767,0.0,0.0,0.0,495356614.0,0.0,0.0,10.555480000000001,13.671870000000002,2552887.0,2552890.0,78168450.0,0,0,0,0,1,0,0,0,0,0,0
FCX,2.34055,0.0,2.46215,0.0,0.0,169.1052,0.0,20.137520000000002,7.0532699999999995,4.49565,109.7163,20476.28,1440.925,3.96202,0.0,10.21611,4.04924,2.28649,26.319129999999998,0.0,0.0,1.58534,1.15107,0.0,0.0,0.0,9.149389999999999,0.0,0.0,1452218624.0,0.0,0.0,36.62492,110.7215,19825053.0,19825050.0,457354800.0,0,0,0,0,0,0,0,0,1,0,0
GPS,1.54509,4.75479,1.2288,0.0,0.0,0.0,0.0,12.719510000000001,34.2059,0.0,53.94906999999999,5747.714,207.9244,0.0,0.0,0.0,0.0,2.4775400000000003,0.0,0.0,0.0,0.38878,0.58263,0.0,0.0,0.0,0.0,0.0,0.0,373470696.0,0.0,0.0,43.02926,75.5287,9572900.0,9572900.0,341522060.0,0,1,0,0,0,0,0,0,0,0,0
GRMN,0.9581700000000001,7.2164600000000005,2.7995200000000002,2.34,25.90825,0.0,4.88213,59.253890000000006,59.248630000000006,0.0,0.0,19980.49,140.1184,21.17335,24.82378,21.657220000000002,24.02212,4.21421,19.08374,21.4005,0.826011,5.3103,2.10082,15.905170000000002,21.00844,19.55402,1.6071600000000001,8.650889999999999,0.0,191237445.0,0.0,0.0,0.0,0.0,749135.0,749140.0,21472600.0,0,1,0,0,0,0,0,0,0,0,0
IT,1.47922,41.71905,0.69593,0.0,13.27391,0.0,2.6497599999999997,66.85444,64.73438,3.36044,195.4393,11423.56,86.55784,5.65975,5.70214,10.2402,10.23958,11.54025,25.164620000000003,48.31381,3.639757,2.72247,0.0,3.53418,24.476770000000002,5.61752,0.0,3.55741,0.0,89232595.0,0.0,0.0,66.58591,199.2749,438226.0,438230.0,10365210.0,0,0,0,0,0,0,0,1,0,0,0
GD,1.01742,5.65228,1.27273,2.86,0.0,0.0,11.25885,15.27418,17.24648,6.37121,75.37796999999999,44107.25,266.7356,6.74655,8.46759,9.07815,11.222660000000001,3.21177,10.7343,13.653260000000001,0.0,1.14425,0.87131,6.64117,24.38824,10.2519,5.8863900000000005,0.67645,0.0,286932436.0,0.0,0.0,51.23064,105.0468,1308927.0,1308930.0,28753960.0,0,0,0,0,0,0,1,0,0,0,0
GE,0.9422799999999999,0.0,0.0,0.62,115.2401,0.0,0.38108000000000003,15.588729999999998,22.84599,0.0,216.2405,56633.78,8741.604,0.0,4.3541099999999995,0.0,14.193529999999999,1.6820700000000002,6.22965,16.97806,0.147328,0.64451,0.0,1.3457700000000001,9.60564,1.7246299999999999,0.0,0.0,0.0,8753289000.0,0.0,0.0,69.90233,243.1418,75116317.0,75116320.0,1930597010.0,0,0,0,0,0,0,1,0,0,0,0
GIS,0.58225,9.62726,0.68361,3.05,23.45509,8.4341,3.55663,35.23791,34.9313,7.107080000000001,135.6208,39269.8,609.8969,11.81366,12.02557,16.95401,17.398139999999998,4.86417,14.467210000000001,18.07329,0.7705489999999999,2.2278700000000002,0.49323,6.9592,28.86522,9.497119999999999,20.158839999999998,4.51462,0.0,610917962.0,0.0,0.0,60.353669999999994,168.0151,2387714.0,2387710.0,81359150.0,0,0,1,0,0,0,0,0,0,0,0
GM,1.45284,6.1394,1.12314,0.0,0.0,0.0,1.05046,5.93635,8.34557,41.785709999999995,221.7332,42947.21,1327.21,0.0,1.40345,0.0,1.03035,1.06895,2.93736,28.568440000000002,0.0,0.37091999999999997,0.99118,0.68962,3.7067699999999997,1.08113,0.0,0.0,0.0,1431096512.0,0.0,0.0,74.51572,323.5625,13525080.0,13525080.0,310967320.0,0,1,0,0,0,0,0,0,0,0,0
GPC,1.12238,3.23133,1.22159,3.35,0.0,0.0,0.0,33.75387,33.38548,10.0884,95.74116,13592.57,140.2785,0.0,0.0,0.0,1.03905,4.7705400000000004,48.7058,0.0,0.0,0.77069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144264189.0,0.0,0.0,52.842290000000006,112.9044,588458.0,588460.0,15729300.0,0,1,0,0,0,0,0,0,0,0,0
GILD,0.61417,11.57217,2.3327299999999997,3.93,0.0,0.0,0.0,79.31169,78.57401,0.0,117.0633,86695.04,1248.779,0.0,0.0,0.0,0.0,4.810230000000001,78.17407,0.0,0.0,3.90976,2.23315,0.0,0.0,0.0,0.0,0.0,0.0,1253724370.0,0.0,0.0,57.05426,133.6994,9157873.0,9157870.0,199300620.0,0,0,0,0,0,1,0,0,0,0,0
GL,1.1180299999999999,13.02104,0.0,0.9,5.085780000000001,0.0,6.64077,0.0,0.0,16.86214,16.20851,8884.224,104.2141,14.643379999999999,15.73068,19.89035,21.07892,1.13132,0.0,12.56029,2.469688,1.9211200000000002,0.0,2.77714,10.00039,0.0,1.44569,5.14518,0.0,106512688.0,0.0,0.0,21.1342,26.79767,409538.0,409540.0,11702540.0,0,0,0,0,1,0,0,0,0,0,0
GPN,1.13775,0.0,1.02885,0.45,0.0,0.0,1.47548,46.545120000000004,50.79795,3.45376,30.77485,51550.64,297.0799,1.59514,5.57035,6.43404,10.82208,1.8796400000000002,29.34723,116.7552,0.0,7.7296,0.0,1.26823,2.4109700000000003,1.50159,0.0,87.52733,0.0,299243280.0,0.0,0.0,26.0083,35.41575,1704855.0,1704860.0,41194000.0,0,0,0,0,0,0,0,1,0,0,0
GS,1.4507299999999999,6.192830000000001,0.0,2.46,0.0,0.0,13.14649,80.27299000000001,68.16155,0.0,262.3866,69871.55,341.9121,2.42444,9.83187,8.39129,13.479529999999999,0.8860399999999999,10.41305,15.446710000000001,0.0,1.2768899999999999,0.0,0.51571,6.10289,1.16646,26.31363,1.3427200000000001,0.0,344076176.0,0.0,0.0,87.97524,739.9471,2657032.0,2657030.0,74253070.0,0,0,0,0,1,0,0,0,0,0,0
GWW,1.03481,0.0,3.5432300000000003,1.74,0.0,0.0,11.535680000000001,35.81248,37.12173,11.25,171.1249,18851.89,46.23992,4.54706,5.80296,7.22594,7.591130000000001,9.77289,21.27753,30.50535,0.0,1.62069,2.32205,10.23813,32.34683,13.592429999999998,0.0,3.06575,0.0,53571736.0,0.0,0.0,60.79431999999999,172.9912,236981.0,236980.0,7272010.0,0,0,0,0,0,0,1,0,0,0,0
HRB,0.8486600000000001,0.0,1.95907,6.87,0.0,0.0,0.09532,57.60046,35.13418,29.748959999999997,4005.958,2919.798,191.8079,25.6147,0.23321,36.89675,2.9201200000000003,41.01964,16.61884,158.8334,0.0,1.1061,0.0,0.14636,1.8012700000000001,0.20820999999999998,248.4851,0.0,0.0,192475308.0,0.0,0.0,98.00799,4920.056,2730121.0,2730120.0,70689450.0,0,1,0,0,0,0,0,0,0,0,0
HAL,2.6800200000000003,0.0,2.2225200000000003,1.08,0.0,0.0,0.0,8.72966,10.69358,1.90323,185.7391,14626.53,876.1239999999999,0.0,0.0,0.0,0.0,2.8140400000000003,0.0,0.0,0.0,0.7708699999999999,1.55203,0.0,0.0,0.0,0.0,0.0,0.0,878470401.0,0.0,0.0,65.41073,189.3621,14832542.0,14832540.0,394910680.0,0,0,0,1,0,0,0,0,0,0,0
HBI,1.7249599999999998,0.0,2.01364,3.79,0.0,12.29164,1.442,37.93156,39.06429,7.62904,369.2724,5514.866999999999,343.8086,9.26978,7.80093,13.891129999999999,11.73859,5.10858,8.4876,10.984739999999999,0.0,0.82642,1.03552,6.51129,47.02195,8.73607,32.0797,0.0,0.0,348160775.0,0.0,0.0,79.18888000000001,380.5124,6009237.0,6009240.0,178786460.0,0,1,0,0,0,0,0,0,0,0,0
HIG,0.9915799999999999,0.51198,0.0,3.11,14.48635,26.471690000000002,4.955369999999999,0.0,0.0,18.91228,25.480320000000003,14983.36,356.6393,9.23441,8.797139999999999,12.80584,12.1443,0.8949299999999999,6.52301,8.44135,0.582711,0.72265,0.0,2.59714,11.34528,0.0,2.25989,6.24103,0.0,358196405.0,0.0,0.0,20.30623,25.480320000000003,2101977.0,2101980.0,56681450.0,0,0,0,0,1,0,0,0,0,0,0
HAS,0.93343,13.209529999999999,1.60765,3.47,22.29835,0.0,2.9273700000000002,59.24786999999999,55.446709999999996,0.19351,184.4276,10741.21,126.5194,0.0,7.63904,0.25282,9.387789999999999,4.12487,17.82969,26.7783,1.200909,2.1616299999999997,1.32294,4.9747,17.44226,6.25135,0.0,6.26907,0.0,137022714.0,0.0,0.0,66.0509,199.2117,705615.0,705620.0,22131790.0,0,1,0,0,0,0,0,0,0,0,0
HCA,1.42569,0.0,1.0914,0.0,1.9814900000000002,40.53586,9.69689,84.20671999999999,83.66171,2.97674,0.0,45397.87,264.7153,10.98663,7.878989999999999,17.8352,13.25131,0.0,6.81957,13.8498,6.989589,0.9053100000000001,0.9487399999999999,8.39228,0.0,11.64542,0.0,2.6656299999999997,0.0,338033300.0,0.0,0.0,98.1974,0.0,1468535.0,1468540.0,50732140.0,0,0,0,0,0,1,0,0,0,0,0
PEAK,0.6674899999999999,0.0,0.0,5.38,0.0,424.9487,0.60957,46.32571,47.02762,1.2248700000000001,94.73013,14803.78,537.5141,12.25868,16.8488,3.8097300000000005,10.904530000000001,2.08542,13.355179999999999,45.11377,0.0,6.59925,0.0,2.51726,4.9530199999999995,2.7650200000000003,0.56225,22.87335,0.0,538319339.0,0.0,0.0,46.73578,94.78936,3328808.0,3328810.0,95027350.0,0,0,0,0,0,0,0,0,0,1,0
HSIC,1.01336,4.54526,1.47761,0.0,39.67525,0.0,3.9853400000000003,26.97069,29.83645,1.0014100000000001,17.244629999999997,9534.030999999999,140.7565,0.0,4.30279,0.0,5.91933,3.18012,16.11968,16.75641,0.422339,1.02616,0.8679100000000001,5.54065,20.09795,9.42677,0.0,0.0,0.0,142767758.0,0.0,0.0,22.43968,37.731,1671196.0,1671200.0,32998660.0,0,0,0,0,0,1,0,0,0,0,0
HSY,0.18344000000000002,4.8171800000000005,1.31069,2.17,0.0,0.0,5.1008,46.42058,44.22195,10.14333,233.3029,30855.98,147.1691,15.699489999999999,13.41889,22.01837,18.29532,17.59235,22.752679999999998,29.07975,0.0,3.8826300000000002,0.8594700000000001,12.76802,62.56156,17.64007,0.0,1.22265,0.0,147408714.0,0.0,0.0,74.30382,289.5725,752494.0,752490.0,26209350.0,0,0,1,0,0,0,0,0,0,0,0
HES,2.3262400000000003,0.0,1.9916900000000002,1.91,0.0,0.0,0.0,91.35654,73.54128,0.0,131.8843,16115.87,273.7257,0.0,0.0,0.0,0.0,2.52007,0.0,0.0,0.0,2.95704,1.76151,0.0,0.0,0.0,0.0,0.0,0.0,307144424.0,0.0,0.0,53.3945,131.9625,2025630.0,2025630.0,48168750.0,0,0,0,1,0,0,0,0,0,0,0
HPE,1.2945,0.0,0.89038,5.07,0.0,0.0,0.06298,31.852220000000003,32.997440000000005,3.47436,71.27082,12153.8,1281.4289999999999,0.0,0.3724,0.0,0.0,0.74816,4.53331,150.2064,0.0,0.44373,0.71827,0.19308,0.5928899999999999,0.29441,0.0,0.0,0.0,1284757155.0,0.0,0.0,50.69299,103.1154,9217927.0,9217930.0,257810150.0,0,0,0,0,0,0,0,1,0,0,0
HLT,1.2872299999999999,0.0,1.98482,0.0,0.0,0.0,0.12814,1.77305,33.60927,0.0,0.0,23565.75,271.9845,0.0,0.71744,0.0,8.73344,0.0,57.9011,663.1809,0.0,3.25135,0.0,0.32232,0.0,0.38285,0.0,0.0,0.0,277309352.0,0.0,0.0,114.0463,0.0,3179925.0,3179930.0,70895930.0,0,1,0,0,0,0,0,0,0,0,0
HFC,1.7041400000000002,5.5695,2.10311,5.28,0.0,0.0,0.0,36.63905,18.73402,9.23179,46.0884,4293.409000000001,160.6737,0.0,0.0,0.0,0.0,0.79707,9.179739999999999,0.0,0.0,0.30086999999999997,1.22264,0.0,0.0,0.0,0.0,0.0,0.0,162015416.0,0.0,0.0,29.54938,46.0884,2601035.0,2601040.0,46111130.0,0,0,0,1,0,0,0,0,0,0,0
HOLX,1.52158,1.26663,1.47343,0.0,2772.381,52.34168,1.8645200000000002,56.64115,53.86600000000001,7.13755,121.9103,17631.71,257.9229,16.57553,14.975420000000002,23.2106,11.704189999999999,7.81128,19.842129999999997,36.51342,0.01317,5.3504,1.16608,7.40685,22.220229999999997,9.00457,8.834810000000001,0.0,0.0,258985242.0,0.0,0.0,59.487719999999996,147.0667,2244516.0,2244520.0,51319090.0,0,0,0,0,0,1,0,0,0,0,0
HD,1.10322,0.0,1.16828,2.08,2.13404,0.0,10.06151,34.05874,34.05766,13.43322,0.0,310008.7,1074.448,7.944089999999999,9.78912,11.592360000000001,13.846070000000001,0.0,23.25647,28.647790000000004,13.424204999999999,2.76537,0.5263,19.907120000000003,0.0,32.64565,9.611360000000001,2.25015,0.0,1075522865.0,0.0,0.0,110.7943,0.0,2909915.0,2909920.0,82004240.0,0,1,0,0,0,0,0,0,0,0,0
HON,1.03492,2.87272,1.6331799999999999,2.27,0.0,0.0,7.73952,29.436940000000003,32.866,30.98,96.93613,111415.1,700.6726,14.69841,16.401139999999998,16.30333,19.955389999999998,6.13973,16.66145,20.5129,0.0,3.22737,1.35909,9.331380000000001,30.91318,13.52992,0.0,0.0,0.0,701783165.0,0.0,0.0,54.59196,121.7226,2979163.0,2979160.0,71176500.0,0,0,0,0,0,0,1,0,0,0,0
HRL,0.0,10.12858,1.6978,1.77,0.52056,0.0,1.6993,19.70522,19.51156,0.0,0.92276,28251.86,280.9268,9.39605,9.64216,12.11411,11.99695,4.58479,25.45338,30.848000000000003,59.259259,2.9431700000000003,0.90586,11.33508,15.34999,13.27345,1.59497,0.10615,0.0,538951833.0,0.0,0.0,4.8625,5.11446,1154493.0,1154490.0,39115250.0,0,0,1,0,0,0,0,0,0,0,0
HST,1.2717,1.11445,0.0,0.0,0.0,0.0,0.11495999999999999,0.0,0.0,0.0,67.63436,7680.316,696.8472,0.0,2.506,0.0,0.0,1.14331,10.02652,94.7286,0.0,2.04754,0.0,0.76067,1.31134,0.81885,0.0,0.0,0.0,705263208.0,0.0,0.0,40.04054,67.63436,11593576.0,11593580.0,271721270.0,0,0,0,0,0,0,0,0,0,1,0
HWM,1.6343299999999998,0.0,2.2328099999999997,0.0,5.95448,36.96093,1.0196,26.33679,23.06286,1.30657,136.1264,7567.055,433.8111,0.0,4.80349,5.90583,10.906880000000001,2.22938,8.10177,17.016479999999998,2.857761,0.76846,1.22376,3.23132,11.49762,3.9441300000000004,0.0,0.0,0.0,436141507.0,0.0,0.0,59.58991999999999,147.463,2688716.0,2688720.0,73888370.0,0,0,0,0,0,0,1,0,0,0,0
HPQ,0.9519,0.0,0.77781,3.93,0.0,4.21323,2.00025,19.993579999999998,19.60523,23.33333,0.0,25667.72,1427.138,6.1272,5.17015,6.62443,6.50472,0.0,6.857530000000001,8.97388,0.0,0.44955,0.5264300000000001,8.9837,0.0,34.245940000000004,0.0,0.0,0.0,1429956853.0,0.0,0.0,115.6454,0.0,9556565.0,9556560.0,304382050.0,0,0,0,0,0,0,0,1,0,0,0
HUM,0.90202,7.161519999999999,0.0,0.6,41.99185,98.20459,26.28404,0.0,0.0,32.03947,42.02275,55562.72,131.9606,9.4482,4.91822,12.76005,6.7168399999999995,3.85434,13.67193,15.97966,0.380542,0.78752,0.0,10.301630000000001,26.643340000000002,0.0,0.78162,16.18417,0.0,132292566.0,0.0,0.0,35.95166,56.13208,624606.0,624610.0,16197920.0,0,0,0,0,0,1,0,0,0,0,0
HBAN,1.5508,8.19732,0.0,6.13,0.0,0.0,0.77767,0.0,0.0,0.0,79.20253000000001,9949.288,1007.03,12.67963,18.977320000000002,15.30008,22.4647,0.93711,8.48192,12.576030000000001,0.0,2.12865,0.0,0.78263,7.712739999999999,0.0,0.0,0.0,0.0,1017309583.0,0.0,0.0,0.0,80.38818,5968809.0,5968810.0,227513230.0,0,0,0,0,1,0,0,0,0,0,0
HII,1.03599,6.61074,1.29565,2.53,0.0,0.0,12.86514,13.02417,17.2178,2.77778,135.6377,6603.865,39.50336,2.6147,5.91862,2.81204,7.532789999999999,3.93632,8.55423,12.67689,0.0,0.74026,1.21996,6.829210000000001,31.94192,9.22512,0.0,4.339180000000001,0.0,40492154.0,0.0,0.0,57.56196,135.6377,456497.0,456500.0,7253550.0,0,0,0,0,0,0,1,0,0,0,0
IEX,1.05672,9.5267,3.48175,1.14,0.0,0.0,4.90151,41.83526,44.24306,9.87668,46.19318,13203.75,75.17766999999999,12.62612,15.69905,19.70498,22.06551,5.83659,29.06727,35.67472,0.0,5.53395,2.67207,9.711730000000001,17.13082,10.77795,0.0,0.0,0.0,75510410.0,0.0,0.0,31.602079999999997,46.20327,349396.0,349400.0,9040360.0,0,0,0,0,0,0,1,0,0,0,0
